paper_idx,voltage,workload,cgate,E_per_mac,layer_node,mac_number,Etotal,Ewlbl,Emul,Eadder,Emem,Emem_O,Emem_W,Emem_I,utilization_O,utilization_W,utilization_I,latency_wo_onload_wo_offload,latency_w_onload_wo_offload,latency_w_onload_w_offload
2,0.7,deepae,0.29600000000000004,0.021,LayerNode_14,16384,343.603,15.446,95.053,229.465,3.639,1.857,0.297,1.485,1.0,0.25,1.0,4,12,13
2,0.8,deepae,0.29600000000000004,0.156,LayerNode_10,1024,159.984,1.261,7.759,149.855,1.109,0.97,0.048,0.091,1.0,0.25,1.0,2,3,4
2,0.8,deepae,0.29600000000000004,0.027,LayerNode_0,81920,2243.94,100.873,620.757,1498.546,23.763,10.184,3.88,9.699,1.0,0.25,1.0,91.0,99.0,100.0
2,0.8,deepae,0.29600000000000004,0.027,LayerNode_14,16384,448.788,20.175,124.151,299.709,4.753,2.425,0.388,1.94,1.0,0.25,1.0,4,12,13
2,0.8,deepae,0.29600000000000004,0.027,LayerNode_4,16384,448.788,20.175,124.151,299.709,4.753,2.425,0.388,1.94,1.0,0.25,1.0,4,12,13
2,0.8,deepae,0.29600000000000004,0.027,LayerNode_12,16384,448.788,20.175,124.151,299.709,4.753,2.425,0.388,1.94,1.0,0.25,1.0,4,12,13
2,0.8,deepae,0.29600000000000004,0.028,LayerNode_8,1024,28.922,1.261,7.759,18.732,1.17,0.152,0.048,0.97,1.0,0.25,1.0,2,3,4
2,0.8,deepae,0.29600000000000004,0.027,LayerNode_18,81920,2243.94,100.873,620.757,1498.546,23.763,12.124,1.94,9.699,1.0,0.25,1.0,51.0,59.0,60.0
2,0.8,deepae,0.29600000000000004,0.027,LayerNode_2,16384,448.788,20.175,124.151,299.709,4.753,2.425,0.388,1.94,1.0,0.25,1.0,4,12,13
2,0.8,deepae,0.29600000000000004,0.027,LayerNode_6,16384,448.788,20.175,124.151,299.709,4.753,2.425,0.388,1.94,1.0,0.25,1.0,4,12,13
2,0.8,deepae,0.29600000000000004,0.027,LayerNode_16,16384,448.788,20.175,124.151,299.709,4.753,2.425,0.388,1.94,1.0,0.25,1.0,4,12,13
2,0.9,deepae,0.29600000000000004,0.035,LayerNode_6,16384,567.997,25.533,157.129,379.32,6.015,3.069,0.491,2.455,1.0,0.25,1.0,4,12,13
2,0.9,deepae,0.29600000000000004,0.036,LayerNode_8,1024,36.605,1.596,9.821,23.707,1.481,0.192,0.061,1.228,1.0,0.25,1.0,2,3,4
2,0.9,deepae,0.29600000000000004,0.035,LayerNode_12,16384,567.997,25.533,157.129,379.32,6.015,3.069,0.491,2.455,1.0,0.25,1.0,4,12,13
2,0.9,deepae,0.29600000000000004,0.035,LayerNode_2,16384,567.997,25.533,157.129,379.32,6.015,3.069,0.491,2.455,1.0,0.25,1.0,4,12,13
2,0.9,deepae,0.29600000000000004,0.035,LayerNode_14,16384,567.997,25.533,157.129,379.32,6.015,3.069,0.491,2.455,1.0,0.25,1.0,4,12,13
2,0.9,deepae,0.29600000000000004,0.035,LayerNode_0,81920,2839.986,127.667,785.646,1896.598,30.075,12.889,4.91,12.276,1.0,0.25,1.0,91.0,99.0,100.0
2,0.9,deepae,0.29600000000000004,0.035,LayerNode_18,81920,2839.986,127.667,785.646,1896.598,30.075,15.345,2.455,12.276,1.0,0.25,1.0,51.0,59.0,60.0
2,0.9,deepae,0.29600000000000004,0.035,LayerNode_16,16384,567.997,25.533,157.129,379.32,6.015,3.069,0.491,2.455,1.0,0.25,1.0,4,12,13
2,0.9,deepae,0.29600000000000004,0.035,LayerNode_4,16384,567.997,25.533,157.129,379.32,6.015,3.069,0.491,2.455,1.0,0.25,1.0,4,12,13
2,0.9,deepae,0.29600000000000004,0.198,LayerNode_10,1024,202.48,1.596,9.821,189.66,1.404,1.228,0.061,0.115,1.0,0.25,1.0,2,3,4
2,1.0,deepae,0.29600000000000004,0.043,LayerNode_0,81920,3506.156,157.614,969.933,2341.478,37.13,15.913,6.062,15.155,1.0,0.25,1.0,91.0,99.0,100.0
2,1.0,deepae,0.29600000000000004,0.043,LayerNode_12,16384,701.231,31.523,193.987,468.296,7.426,3.789,0.606,3.031,1.0,0.25,1.0,4,12,13
2,1.0,deepae,0.29600000000000004,0.043,LayerNode_14,16384,701.231,31.523,193.987,468.296,7.426,3.789,0.606,3.031,1.0,0.25,1.0,4,12,13
2,1.0,deepae,0.29600000000000004,0.244,LayerNode_10,1024,249.976,1.97,12.124,234.148,1.733,1.516,0.076,0.142,1.0,0.25,1.0,2,3,4
2,1.0,deepae,0.29600000000000004,0.043,LayerNode_18,81920,3506.156,157.614,969.933,2341.478,37.13,18.944,3.031,15.155,1.0,0.25,1.0,51.0,59.0,60.0
2,1.0,deepae,0.29600000000000004,0.043,LayerNode_6,16384,701.231,31.523,193.987,468.296,7.426,3.789,0.606,3.031,1.0,0.25,1.0,4,12,13
2,1.0,deepae,0.29600000000000004,0.044,LayerNode_8,1024,45.191,1.97,12.124,29.268,1.828,0.237,0.076,1.516,1.0,0.25,1.0,2,3,4
2,1.0,deepae,0.29600000000000004,0.043,LayerNode_4,16384,701.231,31.523,193.987,468.296,7.426,3.789,0.606,3.031,1.0,0.25,1.0,4,12,13
2,1.0,deepae,0.29600000000000004,0.043,LayerNode_2,16384,701.231,31.523,193.987,468.296,7.426,3.789,0.606,3.031,1.0,0.25,1.0,4,12,13
2,1.0,deepae,0.29600000000000004,0.043,LayerNode_16,16384,701.231,31.523,193.987,468.296,7.426,3.789,0.606,3.031,1.0,0.25,1.0,4,12,13
3,0.5,resnet8,0.756,0.01,LayerNode_9,2359296,23644.777,0.0,14269.022,8484.618,891.137,123.863,0.871,766.403,1.0,1.0,1.0,256,292,293
3,0.5,resnet8,0.756,0.014,LayerNode_2,2359296,32995.783,0.0,14269.022,16969.236,1757.525,247.726,0.218,1509.581,1.0,1.0,1.0,1024,1033,1034
3,0.5,resnet8,0.756,0.01,LayerNode_15,2359296,23794.477,0.0,14269.022,8484.618,1040.837,247.726,3.484,789.627,1.0,1.0,1.0,574.3333333333334,610.3333333333334,611.3333333333334
3,0.5,resnet8,0.756,0.039,LayerNode_16,131072,5155.799,0.0,792.723,4242.309,120.766,61.932,12.386,46.449,1.0,1.0,1.0,571.0,575.0,576.0
3,0.5,resnet8,0.756,0.072,LayerNode_10,131072,9463.185,0.0,792.723,8484.618,185.843,123.863,0.048,61.932,1.0,1.0,1.0,256,258,259
3,0.5,resnet8,0.756,0.046,LayerNode_0,442368,20175.491,0.0,2675.442,16969.236,530.813,247.726,0.041,283.046,1.0,1.0,1.0,1024,1026,1027
3,0.5,resnet8,0.756,0.014,LayerNode_4,2359296,32995.783,0.0,14269.022,16969.236,1757.525,247.726,0.218,1509.581,1.0,1.0,1.0,1024,1033,1034
3,0.5,resnet8,0.756,0.014,LayerNode_7,1179648,16213.72,0.0,7134.511,8484.618,594.591,123.863,0.435,470.292,1.0,1.0,1.0,256,274,275
3,0.5,resnet8,0.756,0.024,LayerNode_22,640,15.407,0.0,3.871,10.357,1.179,0.151,0.06,0.968,1.0,1.0,1.0,1,4,5
3,0.5,resnet8,0.756,0.01,LayerNode_13,1179648,11916.592,0.0,7134.511,4242.309,539.772,61.932,1.742,476.099,1.0,1.0,1.0,215.74509803921566,251.74509803921566,252.74509803921566
3,0.6,resnet8,0.756,0.015,LayerNode_15,2359296,34264.047,0.0,20547.392,12217.85,1498.805,356.726,5.016,1137.063,1.0,1.0,1.0,574.3333333333334,610.3333333333334,611.3333333333334
3,0.6,resnet8,0.756,0.104,LayerNode_10,131072,13626.986,0.0,1141.522,12217.85,267.614,178.363,0.07,89.181,1.0,1.0,1.0,256,258,259
3,0.6,resnet8,0.756,0.015,LayerNode_13,1179648,17159.893,0.0,10273.696,6108.925,777.272,89.181,2.508,685.582,1.0,1.0,1.0,215.74509803921566,251.74509803921566,252.74509803921566
3,0.6,resnet8,0.756,0.035,LayerNode_22,640,22.186,0.0,5.574,14.914,1.698,0.218,0.087,1.393,1.0,1.0,1.0,1,4,5
3,0.6,resnet8,0.756,0.066,LayerNode_0,442368,29052.708,0.0,3852.636,24435.701,764.371,356.726,0.059,407.587,1.0,1.0,1.0,1024,1026,1027
3,0.6,resnet8,0.756,0.02,LayerNode_2,2359296,47513.928,0.0,20547.392,24435.701,2530.835,356.726,0.314,2173.796,1.0,1.0,1.0,1024,1033,1034
3,0.6,resnet8,0.756,0.057,LayerNode_16,131072,7424.351,0.0,1141.522,6108.925,173.904,89.181,17.836,66.886,1.0,1.0,1.0,571.0,575.0,576.0
3,0.6,resnet8,0.756,0.02,LayerNode_4,2359296,47513.928,0.0,20547.392,24435.701,2530.835,356.726,0.314,2173.796,1.0,1.0,1.0,1024,1033,1034
3,0.6,resnet8,0.756,0.014,LayerNode_9,2359296,34048.479,0.0,20547.392,12217.85,1283.237,178.363,1.254,1103.62,1.0,1.0,1.0,256,292,293
3,0.6,resnet8,0.756,0.02,LayerNode_7,1179648,23347.757,0.0,10273.696,12217.85,856.211,178.363,0.627,677.221,1.0,1.0,1.0,256,274,275
3,0.7,resnet8,0.756,0.02,LayerNode_9,2359296,46343.763,0.0,27967.284,16629.852,1746.628,242.772,1.707,1502.149,1.0,1.0,1.0,256,292,293
3,0.7,resnet8,0.756,0.047,LayerNode_22,640,30.198,0.0,7.587,20.3,2.312,0.296,0.119,1.897,1.0,1.0,1.0,1,4,5
3,0.7,resnet8,0.756,0.077,LayerNode_16,131072,10105.366,0.0,1553.738,8314.926,236.702,121.386,24.277,91.039,1.0,1.0,1.0,571.0,575.0,576.0
3,0.7,resnet8,0.756,0.027,LayerNode_2,2359296,64671.735,0.0,27967.284,33259.704,3444.748,485.543,0.427,2958.778,1.0,1.0,1.0,1024,1033,1034
3,0.7,resnet8,0.756,0.089,LayerNode_0,442368,39543.963,0.0,5243.866,33259.704,1040.394,485.543,0.08,554.771,1.0,1.0,1.0,1024,1026,1027
3,0.7,resnet8,0.756,0.142,LayerNode_10,131072,18547.842,0.0,1553.738,16629.852,364.252,242.772,0.095,121.386,1.0,1.0,1.0,256,258,259
3,0.7,resnet8,0.756,0.02,LayerNode_15,2359296,46637.175,0.0,27967.284,16629.852,2040.04,485.543,6.828,1547.669,1.0,1.0,1.0,574.3333333333334,610.3333333333334,611.3333333333334
3,0.7,resnet8,0.756,0.027,LayerNode_7,1179648,31778.892,0.0,13983.642,16629.852,1165.398,242.772,0.853,921.773,1.0,1.0,1.0,256,274,275
3,0.7,resnet8,0.756,0.027,LayerNode_4,2359296,64671.735,0.0,27967.284,33259.704,3444.748,485.543,0.427,2958.778,1.0,1.0,1.0,1024,1033,1034
3,0.7,resnet8,0.756,0.02,LayerNode_13,1179648,23356.521,0.0,13983.642,8314.926,1057.953,121.386,3.414,933.153,1.0,1.0,1.0,215.74509803921566,251.74509803921566,252.74509803921566
3,0.8,resnet8,0.756,0.117,LayerNode_0,442368,51649.258,0.0,6849.131,43441.245,1358.882,634.179,0.105,724.599,1.0,1.0,1.0,1024,1026,1027
3,0.8,resnet8,0.756,0.035,LayerNode_7,1179648,41507.124,0.0,18264.348,21720.623,1522.153,317.089,1.115,1203.949,1.0,1.0,1.0,256,274,275
3,0.8,resnet8,0.756,0.036,LayerNode_2,2359296,84469.205,0.0,36528.697,43441.245,4499.263,634.179,0.557,3864.527,1.0,1.0,1.0,1024,1033,1034
3,0.8,resnet8,0.756,0.026,LayerNode_9,2359296,60530.629,0.0,36528.697,21720.623,2281.309,317.089,2.23,1961.991,1.0,1.0,1.0,256,292,293
3,0.8,resnet8,0.756,0.101,LayerNode_16,131072,13198.846,0.0,2029.372,10860.311,309.162,158.545,31.709,118.909,1.0,1.0,1.0,571.0,575.0,576.0
3,0.8,resnet8,0.756,0.026,LayerNode_13,1179648,30506.476,0.0,18264.348,10860.311,1381.816,158.545,4.459,1218.812,1.0,1.0,1.0,215.74509803921566,251.74509803921566,252.74509803921566
3,0.8,resnet8,0.756,0.062,LayerNode_22,640,39.443,0.0,9.909,26.514,3.019,0.387,0.155,2.477,1.0,1.0,1.0,1,4,5
3,0.8,resnet8,0.756,0.026,LayerNode_15,2359296,60913.861,0.0,36528.697,21720.623,2664.542,634.179,8.918,2021.445,1.0,1.0,1.0,574.3333333333334,610.3333333333334,611.3333333333334
3,0.8,resnet8,0.756,0.036,LayerNode_4,2359296,84469.205,0.0,36528.697,43441.245,4499.263,634.179,0.557,3864.527,1.0,1.0,1.0,1024,1033,1034
3,0.8,resnet8,0.756,0.185,LayerNode_10,131072,24225.753,0.0,2029.372,21720.623,475.758,317.089,0.124,158.545,1.0,1.0,1.0,256,258,259
3,0.9,resnet8,0.756,0.045,LayerNode_7,1179648,52532.454,0.0,23115.816,27490.163,1926.475,401.316,1.411,1523.748,1.0,1.0,1.0,256,274,275
3,0.9,resnet8,0.756,0.127,LayerNode_16,131072,16704.789,0.0,2568.424,13745.082,391.283,200.658,40.132,150.494,1.0,1.0,1.0,571.0,575.0,576.0
3,0.9,resnet8,0.756,0.078,LayerNode_22,640,49.92,0.0,12.541,33.557,3.821,0.49,0.196,3.135,1.0,1.0,1.0,1,4,5
3,0.9,resnet8,0.756,0.148,LayerNode_0,442368,65368.592,0.0,8668.431,54980.326,1719.835,802.632,0.132,917.07,1.0,1.0,1.0,1024,1026,1027
3,0.9,resnet8,0.756,0.234,LayerNode_10,131072,30660.718,0.0,2568.424,27490.163,602.131,401.316,0.157,200.658,1.0,1.0,1.0,256,258,259
3,0.9,resnet8,0.756,0.033,LayerNode_15,2359296,77094.106,0.0,46231.632,27490.163,3372.311,802.632,11.287,2558.391,1.0,1.0,1.0,574.3333333333334,610.3333333333334,611.3333333333334
3,0.9,resnet8,0.756,0.032,LayerNode_9,2359296,76609.077,0.0,46231.632,27490.163,2887.282,401.316,2.822,2483.144,1.0,1.0,1.0,256,292,293
3,0.9,resnet8,0.756,0.045,LayerNode_4,2359296,106906.338,0.0,46231.632,54980.326,5694.38,802.632,0.705,4891.042,1.0,1.0,1.0,1024,1033,1034
3,0.9,resnet8,0.756,0.045,LayerNode_2,2359296,106906.338,0.0,46231.632,54980.326,5694.38,802.632,0.705,4891.042,1.0,1.0,1.0,1024,1033,1034
3,0.9,resnet8,0.756,0.033,LayerNode_13,1179648,38609.758,0.0,23115.816,13745.082,1748.861,200.658,5.644,1542.559,1.0,1.0,1.0,215.74509803921566,251.74509803921566,252.74509803921566
3,1.0,resnet8,0.756,0.157,LayerNode_16,131072,20623.196,0.0,3170.894,16969.236,483.066,247.726,49.545,185.795,1.0,1.0,1.0,571.0,575.0,576.0
3,1.0,resnet8,0.756,0.04,LayerNode_9,2359296,94579.108,0.0,57076.089,33938.473,3564.546,495.452,3.484,3065.61,1.0,1.0,1.0,256,292,293
3,1.0,resnet8,0.756,0.055,LayerNode_7,1179648,64854.881,0.0,28538.044,33938.473,2378.364,495.452,1.742,1881.17,1.0,1.0,1.0,256,274,275
3,1.0,resnet8,0.756,0.04,LayerNode_13,1179648,47666.369,0.0,28538.044,16969.236,2159.088,247.726,6.967,1904.394,1.0,1.0,1.0,215.74509803921566,251.74509803921566,252.74509803921566
3,1.0,resnet8,0.756,0.056,LayerNode_4,2359296,131983.133,0.0,57076.089,67876.946,7030.098,990.904,0.871,6038.323,1.0,1.0,1.0,1024,1033,1034
3,1.0,resnet8,0.756,0.056,LayerNode_2,2359296,131983.133,0.0,57076.089,67876.946,7030.098,990.904,0.871,6038.323,1.0,1.0,1.0,1024,1033,1034
3,1.0,resnet8,0.756,0.289,LayerNode_10,131072,37852.739,0.0,3170.894,33938.473,743.372,495.452,0.194,247.726,1.0,1.0,1.0,256,258,259
3,1.0,resnet8,0.756,0.04,LayerNode_15,2359296,95177.908,0.0,57076.089,33938.473,4163.346,990.904,13.935,3158.508,1.0,1.0,1.0,574.3333333333334,610.3333333333334,611.3333333333334
3,1.0,resnet8,0.756,0.096,LayerNode_22,640,61.629,0.0,15.483,41.429,4.717,0.605,0.242,3.871,1.0,1.0,1.0,1,4,5
3,1.0,resnet8,0.756,0.182,LayerNode_0,442368,80701.966,0.0,10701.767,67876.946,2123.253,990.904,0.163,1132.186,1.0,1.0,1.0,1024,1026,1027
3,0.5,mb_v1,0.756,0.015,LayerNode_36,589824,8639.447,0.0,3567.256,4772.598,299.594,69.673,55.738,174.182,1.0,1.0,1.0,2323.0,2339.0,2340.0
3,0.5,mb_v1,0.756,0.023,LayerNode_24,294912,6740.859,0.0,1783.628,4772.598,184.633,69.673,27.869,87.091,1.0,1.0,1.0,1179.0,1187.0,1188.0
3,0.5,mb_v1,0.756,0.015,LayerNode_40,589824,8639.447,0.0,3567.256,4772.598,299.594,69.673,55.738,174.182,1.0,1.0,1.0,2323.0,2339.0,2340.0
3,0.5,mb_v1,0.756,0.039,LayerNode_12,589824,23215.127,0.0,3567.256,19090.391,557.48,278.692,0.097,278.692,1.0,1.0,1.0,576,580,581
3,0.5,mb_v1,0.756,0.015,LayerNode_32,589824,8639.447,0.0,3567.256,4772.598,299.594,69.673,55.738,174.182,1.0,1.0,1.0,2323.0,2339.0,2340.0
3,0.5,mb_v1,0.756,0.023,LayerNode_20,589824,13516.554,0.0,3567.256,9545.196,404.103,139.346,55.738,209.019,1.0,1.0,1.0,2439.0,2447.0,2448.0
3,0.5,mb_v1,0.756,0.072,LayerNode_8,294912,21292.105,0.0,1783.628,19090.391,418.086,278.692,0.048,139.346,1.0,1.0,1.0,576,578,579
3,0.5,mb_v1,0.756,0.047,LayerNode_0,497664,23166.062,0.0,3009.872,19090.391,1065.799,278.692,0.02,787.087,1.0,1.0,1.0,2304,2305,2306
3,0.5,mb_v1,0.756,0.039,LayerNode_16,294912,11600.548,0.0,1783.628,9545.196,271.725,139.346,27.869,104.509,1.0,1.0,1.0,1291.0,1295.0,1296.0
3,0.5,mb_v1,0.756,0.138,LayerNode_4,294912,40800.497,0.0,1783.628,38180.782,836.088,557.384,0.012,278.692,1.0,1.0,1.0,2304,2305,2306
3,0.5,mb_v1,0.756,0.015,LayerNode_28,589824,8639.447,0.0,3567.256,4772.598,299.594,69.673,55.738,174.182,1.0,1.0,1.0,2323.0,2339.0,2340.0
3,0.5,mb_v1,0.756,0.011,LayerNode_52,589824,6200.893,0.0,3567.256,2386.299,247.339,34.836,55.738,156.764,1.0,1.0,1.0,2280.0,2312.0,2313.0
3,0.5,mb_v1,0.756,0.015,LayerNode_44,589824,8639.447,0.0,3567.256,4772.598,299.594,69.673,55.738,174.182,1.0,1.0,1.0,2323.0,2339.0,2340.0
3,0.5,mb_v1,0.756,0.015,LayerNode_48,294912,4311.014,0.0,1783.628,2386.299,141.088,34.836,27.869,78.382,1.0,1.0,1.0,1144.0,1160.0,1161.0
3,0.5,mb_v1,0.756,0.018,LayerNode_57,512,9.117,0.0,3.097,2.071,3.949,0.03,0.048,3.871,1.0,1.0,1.0,1,3,4
3,0.6,mb_v1,0.756,0.057,LayerNode_16,294912,16704.789,0.0,2568.424,13745.082,391.283,200.658,40.132,150.494,1.0,1.0,1.0,1291.0,1295.0,1296.0
3,0.6,mb_v1,0.756,0.021,LayerNode_44,589824,12440.804,0.0,5136.848,6872.541,431.415,100.329,80.263,250.823,1.0,1.0,1.0,2323.0,2339.0,2340.0
3,0.6,mb_v1,0.756,0.057,LayerNode_12,589824,33429.783,0.0,5136.848,27490.163,802.772,401.316,0.139,401.316,1.0,1.0,1.0,576,580,581
3,0.6,mb_v1,0.756,0.033,LayerNode_24,294912,9706.837,0.0,2568.424,6872.541,265.872,100.329,40.132,125.411,1.0,1.0,1.0,1179.0,1187.0,1188.0
3,0.6,mb_v1,0.756,0.021,LayerNode_40,589824,12440.804,0.0,5136.848,6872.541,431.415,100.329,80.263,250.823,1.0,1.0,1.0,2323.0,2339.0,2340.0
3,0.6,mb_v1,0.756,0.067,LayerNode_0,497664,33359.129,0.0,4334.215,27490.163,1534.751,401.316,0.029,1133.405,1.0,1.0,1.0,2304,2305,2306
3,0.6,mb_v1,0.756,0.026,LayerNode_57,512,13.129,0.0,4.459,2.983,5.687,0.044,0.07,5.574,1.0,1.0,1.0,1,3,4
3,0.6,mb_v1,0.756,0.199,LayerNode_4,294912,58752.716,0.0,2568.424,54980.326,1203.966,802.632,0.017,401.316,1.0,1.0,1.0,2304,2305,2306
3,0.6,mb_v1,0.756,0.021,LayerNode_48,294912,6207.861,0.0,2568.424,3436.27,203.166,50.165,40.132,112.87,1.0,1.0,1.0,1144.0,1160.0,1161.0
3,0.6,mb_v1,0.756,0.021,LayerNode_36,589824,12440.804,0.0,5136.848,6872.541,431.415,100.329,80.263,250.823,1.0,1.0,1.0,2323.0,2339.0,2340.0
3,0.6,mb_v1,0.756,0.021,LayerNode_32,589824,12440.804,0.0,5136.848,6872.541,431.415,100.329,80.263,250.823,1.0,1.0,1.0,2323.0,2339.0,2340.0
3,0.6,mb_v1,0.756,0.021,LayerNode_28,589824,12440.804,0.0,5136.848,6872.541,431.415,100.329,80.263,250.823,1.0,1.0,1.0,2323.0,2339.0,2340.0
3,0.6,mb_v1,0.756,0.015,LayerNode_52,589824,8929.287,0.0,5136.848,3436.27,356.168,50.165,80.263,225.74,1.0,1.0,1.0,2280.0,2312.0,2313.0
3,0.6,mb_v1,0.756,0.033,LayerNode_20,589824,19463.838,0.0,5136.848,13745.082,581.909,200.658,80.263,300.987,1.0,1.0,1.0,2439.0,2447.0,2448.0
3,0.6,mb_v1,0.756,0.104,LayerNode_8,294912,30660.631,0.0,2568.424,27490.163,602.044,401.316,0.07,200.658,1.0,1.0,1.0,576,578,579
3,0.7,mb_v1,0.756,0.021,LayerNode_52,589824,12153.751,0.0,6991.821,4677.146,484.784,68.28,109.247,307.258,1.0,1.0,1.0,2280.0,2312.0,2313.0
3,0.7,mb_v1,0.756,0.029,LayerNode_40,589824,16933.316,0.0,6991.821,9354.292,587.204,136.559,109.247,341.398,1.0,1.0,1.0,2323.0,2339.0,2340.0
3,0.7,mb_v1,0.756,0.029,LayerNode_44,589824,16933.316,0.0,6991.821,9354.292,587.204,136.559,109.247,341.398,1.0,1.0,1.0,2323.0,2339.0,2340.0
3,0.7,mb_v1,0.756,0.029,LayerNode_28,589824,16933.316,0.0,6991.821,9354.292,587.204,136.559,109.247,341.398,1.0,1.0,1.0,2323.0,2339.0,2340.0
3,0.7,mb_v1,0.756,0.271,LayerNode_4,294912,79968.975,0.0,3495.91,74834.333,1638.732,1092.472,0.024,546.236,1.0,1.0,1.0,2304,2305,2306
3,0.7,mb_v1,0.756,0.029,LayerNode_48,294912,8449.588,0.0,3495.91,4677.146,276.532,68.28,54.624,153.629,1.0,1.0,1.0,1144.0,1160.0,1161.0
3,0.7,mb_v1,0.756,0.029,LayerNode_36,589824,16933.316,0.0,6991.821,9354.292,587.204,136.559,109.247,341.398,1.0,1.0,1.0,2323.0,2339.0,2340.0
3,0.7,mb_v1,0.756,0.045,LayerNode_24,294912,13212.083,0.0,3495.91,9354.292,361.881,136.559,54.624,170.699,1.0,1.0,1.0,1179.0,1187.0,1188.0
3,0.7,mb_v1,0.756,0.035,LayerNode_57,512,17.87,0.0,6.069,4.06,7.741,0.059,0.095,7.587,1.0,1.0,1.0,1,3,4
3,0.7,mb_v1,0.756,0.045,LayerNode_20,589824,26492.446,0.0,6991.821,18708.583,792.042,273.118,109.247,409.677,1.0,1.0,1.0,2439.0,2447.0,2448.0
3,0.7,mb_v1,0.756,0.077,LayerNode_12,589824,45501.649,0.0,6991.821,37417.166,1092.662,546.236,0.19,546.236,1.0,1.0,1.0,576,580,581
3,0.7,mb_v1,0.756,0.091,LayerNode_0,497664,45405.481,0.0,5899.349,37417.166,2088.966,546.236,0.04,1542.69,1.0,1.0,1.0,2304,2305,2306
3,0.7,mb_v1,0.756,0.077,LayerNode_16,294912,22737.074,0.0,3495.91,18708.583,532.58,273.118,54.624,204.839,1.0,1.0,1.0,1291.0,1295.0,1296.0
3,0.7,mb_v1,0.756,0.142,LayerNode_8,294912,41732.526,0.0,3495.91,37417.166,819.449,546.236,0.095,273.118,1.0,1.0,1.0,576,578,579
3,0.7,mb_v1,0.756,0.029,LayerNode_32,589824,16933.316,0.0,6991.821,9354.292,587.204,136.559,109.247,341.398,1.0,1.0,1.0,2323.0,2339.0,2340.0
3,0.8,mb_v1,0.756,0.037,LayerNode_40,589824,22116.984,0.0,9132.174,12217.85,766.96,178.363,142.69,445.907,1.0,1.0,1.0,2323.0,2339.0,2340.0
3,0.8,mb_v1,0.756,0.059,LayerNode_20,589824,34602.379,0.0,9132.174,24435.701,1034.504,356.726,142.69,535.088,1.0,1.0,1.0,2439.0,2447.0,2448.0
3,0.8,mb_v1,0.756,0.037,LayerNode_36,589824,22116.984,0.0,9132.174,12217.85,766.96,178.363,142.69,445.907,1.0,1.0,1.0,2323.0,2339.0,2340.0
3,0.8,mb_v1,0.756,0.046,LayerNode_57,512,23.34,0.0,7.927,5.303,10.11,0.077,0.124,9.909,1.0,1.0,1.0,1,3,4
3,0.8,mb_v1,0.756,0.354,LayerNode_4,294912,104449.274,0.0,4566.087,97742.802,2140.384,1426.902,0.031,713.451,1.0,1.0,1.0,2304,2305,2306
3,0.8,mb_v1,0.756,0.037,LayerNode_28,589824,22116.984,0.0,9132.174,12217.85,766.96,178.363,142.69,445.907,1.0,1.0,1.0,2323.0,2339.0,2340.0
3,0.8,mb_v1,0.756,0.027,LayerNode_52,589824,15874.287,0.0,9132.174,6108.925,633.188,89.181,142.69,401.316,1.0,1.0,1.0,2280.0,2312.0,2313.0
3,0.8,mb_v1,0.756,0.185,LayerNode_8,294912,54507.789,0.0,4566.087,48871.401,1070.301,713.451,0.124,356.726,1.0,1.0,1.0,576,578,579
3,0.8,mb_v1,0.756,0.037,LayerNode_44,589824,22116.984,0.0,9132.174,12217.85,766.96,178.363,142.69,445.907,1.0,1.0,1.0,2323.0,2339.0,2340.0
3,0.8,mb_v1,0.756,0.059,LayerNode_24,294912,17256.599,0.0,4566.087,12217.85,472.661,178.363,71.345,222.953,1.0,1.0,1.0,1179.0,1187.0,1188.0
3,0.8,mb_v1,0.756,0.101,LayerNode_16,294912,29697.402,0.0,4566.087,24435.701,695.615,356.726,71.345,267.544,1.0,1.0,1.0,1291.0,1295.0,1296.0
3,0.8,mb_v1,0.756,0.037,LayerNode_32,589824,22116.984,0.0,9132.174,12217.85,766.96,178.363,142.69,445.907,1.0,1.0,1.0,2323.0,2339.0,2340.0
3,0.8,mb_v1,0.756,0.037,LayerNode_48,294912,11036.197,0.0,4566.087,6108.925,361.185,89.181,71.345,200.658,1.0,1.0,1.0,1144.0,1160.0,1161.0
3,0.8,mb_v1,0.756,0.119,LayerNode_0,497664,59305.118,0.0,7705.272,48871.401,2728.445,713.451,0.052,2014.942,1.0,1.0,1.0,2304,2305,2306
3,0.8,mb_v1,0.756,0.101,LayerNode_12,589824,59430.725,0.0,9132.174,48871.401,1427.15,713.451,0.248,713.451,1.0,1.0,1.0,576,580,581
3,0.9,mb_v1,0.756,0.074,LayerNode_20,589824,43793.636,0.0,11557.908,30926.433,1309.294,451.481,180.592,677.221,1.0,1.0,1.0,2439.0,2447.0,2448.0
3,0.9,mb_v1,0.756,0.448,LayerNode_4,294912,132193.612,0.0,5778.954,123705.734,2708.924,1805.923,0.039,902.962,1.0,1.0,1.0,2304,2305,2306
3,0.9,mb_v1,0.756,0.047,LayerNode_36,589824,27991.808,0.0,11557.908,15463.217,970.684,225.74,180.592,564.351,1.0,1.0,1.0,2323.0,2339.0,2340.0
3,0.9,mb_v1,0.756,0.047,LayerNode_48,294912,13967.687,0.0,5778.954,7731.608,457.124,112.87,90.296,253.958,1.0,1.0,1.0,1144.0,1160.0,1161.0
